"","x","y","signal","voltage","nAppearance"
"33858",67,114,4986,0.88,1
"33859",172,123,8296,0.88,2
"33860",171,124,8297,0.88,1
"33861",172,124,8302,0.88,1
"33862",170,127,8299,0.88,1
"33863",51,128,5359,0.88,1
"33864",187,130,3523,0.88,1
"33865",126,147,4984,0.88,1
"33866",157,147,8798,0.88,1
"33867",158,147,8794,0.88,1
"33868",126,148,4979,0.88,1
"33869",155,148,8677,0.88,1
"33870",156,148,8678,0.88,1
"33871",157,148,8790,0.88,1
"33872",156,149,8671,0.88,2
"33873",145,159,4997,0.88,1
"33874",146,159,4999,0.88,2
"33875",146,160,4997,0.88,2
"33876",81,165,2964,0.88,1
"33877",164,171,5655,0.88,1
"33878",119,175,6995,0.88,1
"33879",120,175,6990,0.88,1
"33880",119,176,6985,0.88,1
"33881",120,176,6984,0.88,1
"33882",159,180,6075,0.88,1
"33883",160,180,6067,0.88,1
"33884",159,181,6068,0.88,1
"33885",144,188,5830,0.88,1
"33886",145,210,3824,0.88,1
"33887",121,67,6246,0.88,1
"33888",86,74,7758,0.88,1
"33889",87,74,7755,0.88,1
"33890",118,88,423,0.88,1
"33891",119,88,422,0.88,1
"33892",119,89,416,0.88,1
"33893",86,101,1714,0.88,1
"33894",139,112,9797,0.88,2
"33895",135,126,5180,0.88,1
"33896",55,130,990,0.88,1
"33897",61,151,7293,0.88,2
"33898",103,156,4894,0.88,1
"33899",130,156,4983,0.88,2
"33900",103,157,4894,0.88,1
"33901",130,157,4983,0.88,2
"33902",131,157,4977,0.88,2
"33903",131,169,2771,0.88,1
"33904",131,170,2767,0.88,1
"33905",125,171,1830,0.88,1
"33906",124,172,1834,0.88,1
"33907",125,172,1835,0.88,1
"33908",125,78,1820,0.88,1
"33909",126,78,1815,0.88,1
"33910",125,79,1820,0.88,1
"33911",76,84,8335,0.88,1
"33912",76,85,8331,0.88,1
"33913",95,92,6167,0.88,2
"33914",95,93,6159,0.88,2
"33915",98,93,4637,0.88,1
"33916",99,93,4637,0.88,1
"33917",98,94,4640,0.88,1
"33918",99,94,4640,0.88,1
"33919",63,99,6941,0.88,1
"33920",105,100,7499,0.88,1
"33921",106,100,7499,0.88,1
"33922",105,101,7496,0.88,2
"33923",106,101,7490,0.88,2
"33924",111,123,1816,0.88,1
"33925",112,123,1813,0.88,1
"33926",93,126,7668,0.88,1
"33927",92,127,7661,0.88,1
"33928",93,127,7672,0.88,2
"33929",102,128,4986,0.88,1
"33930",143,128,7428,0.88,1
"33931",101,129,4988,0.88,1
"33932",102,129,4990,0.88,1
"33933",158,130,8501,0.88,2
"33934",124,132,4989,0.88,1
"33935",125,132,4986,0.88,1
"33936",50,138,2203,0.88,1
"33937",72,141,2882,0.88,1
"33938",73,141,2882,0.88,1
"33939",134,145,1344,0.88,1
"33940",134,146,1349,0.88,1
"33941",135,146,1345,0.88,1
"33942",155,146,218,0.88,1
"33943",156,146,218,0.88,1
"33944",158,146,5175,0.88,1
"33945",139,150,2521,0.88,2
"33946",140,150,2521,0.88,1
"33947",115,159,7405,0.88,1
"33948",120,159,1261,0.88,1
"33949",121,159,1263,0.88,1
"33950",146,159,6033,0.88,1
"33951",89,160,4983,0.88,1
"33952",120,160,1262,0.88,2
"33953",133,160,4978,0.88,2
"33954",134,160,4985,0.88,1
"33955",90,163,4983,0.88,2
"33956",91,163,4983,0.88,3
"33957",121,170,4634,0.88,1
"33958",163,189,3982,0.88,1
"33959",87,202,3798,0.88,1
"33960",98,80,1665,0.88,1
"33961",166,97,3157,0.88,1
"33962",76,100,1675,0.88,1
"33963",92,139,8801,0.88,1
"33964",91,140,8805,0.88,1
"33965",92,140,8808,0.88,1
"33966",137,142,7033,0.88,1
"33967",157,146,3237,0.88,1
"33968",85,148,9656,0.88,1
"33969",176,150,5251,0.88,1
"33970",93,151,8720,0.88,1
"33971",160,151,1237,0.88,1
"33972",93,152,8717,0.88,1
"33973",78,154,3214,0.88,1
"33974",112,154,4985,0.88,1
"33975",74,157,4025,0.88,1
"33976",138,157,4987,0.88,1
"33977",138,162,4980,0.88,1
"33978",69,172,2600,0.88,1
"33979",139,190,5090,0.88,1
"33980",140,190,5092,0.88,1
"33981",114,191,9554,0.88,1
"33982",140,191,5088,0.88,1
"33983",114,192,9549,0.88,1
"33984",116,211,6835,0.88,1
"33985",120,68,4175,0.88,2
"33986",121,68,4176,0.88,2
"33987",103,72,4983,0.88,1
"33988",76,82,8343,0.88,1
"33989",76,83,8344,0.88,1
"33990",82,87,9282,0.88,1
"33991",120,87,6568,0.88,1
"33992",82,88,9285,0.88,1
"33993",92,89,4251,0.88,1
"33994",141,89,8628,0.88,1
"33995",142,89,8640,0.88,1
"33996",142,95,2746,0.88,1
"33997",143,95,2739,0.88,1
"33998",160,105,2361,0.88,1
"33999",161,105,2357,0.88,1
"34000",160,106,2358,0.88,1
"34001",123,114,3705,0.88,1
"34002",124,114,3704,0.88,1
"34003",132,116,6543,0.88,1
"34004",57,122,5983,0.88,1
"34005",165,122,6085,0.88,1
"34006",166,122,6078,0.88,1
"34007",109,123,1520,0.88,2
"34008",165,123,6083,0.88,1
"34009",128,129,7267,0.88,1
"34010",128,130,7261,0.88,1
"34011",137,131,7682,0.88,2
"34012",139,132,5910,0.88,1
"34013",140,132,5906,0.88,1
"34014",139,133,5912,0.88,1
"34015",140,133,5913,0.88,1
"34016",144,141,6374,0.88,1
"34017",144,142,6370,0.88,1
"34018",178,153,7802,0.88,1
"34019",178,154,7802,0.88,1
"34020",179,155,7804,0.88,1
"34021",179,156,7802,0.88,1
"34022",54,160,3093,0.88,1
"34023",55,160,3085,0.88,1
"34024",130,161,9125,0.88,1
"34025",135,164,7427,0.88,1
"34026",136,164,7425,0.88,1
"34027",67,179,4982,0.88,1
"34028",164,179,1288,0.88,1
"34029",165,179,1287,0.88,1
"34030",107,180,3696,0.88,1
"34031",176,182,7032,0.88,1
"34032",59,184,2602,0.88,1
"34033",126,193,8985,0.88,1
"34034",104,77,9821,0.88,1
"34035",105,77,9822,0.88,1
"34036",105,78,9818,0.88,3
"34037",132,88,6029,0.88,1
"34038",87,89,1877,0.88,1
"34039",169,90,2561,0.88,1
"34040",101,96,4658,0.88,1
"34041",107,103,4175,0.88,1
"34042",103,107,2848,0.88,2
"34043",103,108,2848,0.88,1
"34044",181,117,2566,0.88,2
"34045",181,123,5080,0.88,1
"34046",77,127,4646,0.88,1
"34047",78,127,4658,0.88,1
"34048",75,129,392,0.88,1
"34049",133,129,8343,0.88,1
"34050",74,130,4984,0.88,1
"34051",75,130,4981,0.88,1
"34052",133,130,8345,0.88,1
"34053",94,137,9066,0.88,1
"34054",179,138,8033,0.88,1
"34055",180,138,8029,0.88,1
"34056",187,150,8457,0.88,1
"34057",73,167,7476,0.88,1
"34058",141,180,2053,0.88,1
"34059",116,181,7630,0.88,1
"34060",146,184,7983,0.88,1
"34061",147,184,7988,0.88,1
"34062",147,185,7983,0.88,1
"34063",173,186,9694,0.88,1
"34064",73,198,3703,0.88,1
"34065",158,202,3801,0.88,1
"34066",159,202,3805,0.88,1
"34067",143,74,3043,0.88,1
"34068",148,81,4440,0.88,1
"34069",148,82,4440,0.88,1
"34070",149,94,4246,0.88,1
"34071",148,95,4241,0.88,1
"34072",149,95,4248,0.88,1
"34073",152,107,1828,0.88,1
"34074",152,118,5031,0.88,1
"34075",100,119,4980,0.88,1
"34076",93,127,5019,0.88,1
"34077",93,128,5024,0.88,1
"34078",106,129,4982,0.88,1
"34079",105,130,4986,0.88,2
"34080",106,130,4985,0.88,1
"34081",163,133,1091,0.88,2
"34082",163,134,1090,0.88,1
"34083",126,136,2090,0.88,1
"34084",127,136,2093,0.88,1
"34085",126,137,2093,0.88,1
"34086",127,137,2092,0.88,1
"34087",111,148,4982,0.88,1
"34088",111,149,4986,0.88,1
"34089",112,149,4980,0.88,1
"34090",43,154,2273,0.88,1
"34091",57,163,5641,0.88,1
"34092",138,168,4981,0.88,1
"34093",107,179,4328,0.88,1
"34094",154,186,4980,0.88,1
"34095",92,187,1979,0.88,1
"34096",134,85,4987,0.88,1
"34097",162,94,3566,0.88,1
"34098",116,114,8936,0.88,1
"34099",101,117,2277,0.88,2
"34100",102,117,2272,0.88,1
"34101",147,120,1794,0.88,1
"34102",148,120,1798,0.88,1
"34103",125,121,4677,0.88,1
"34104",126,121,4682,0.88,1
"34105",126,122,4674,0.88,1
"34106",80,126,6463,0.88,1
"34107",163,132,4988,0.88,1
"34108",163,133,4987,0.88,1
"34109",141,136,7765,0.88,1
"34110",142,136,7764,0.88,1
"34111",141,137,7754,0.88,1
"34112",142,137,7763,0.88,1
"34113",106,146,65,0.88,1
"34114",97,149,5903,0.88,1
"34115",157,150,4194,0.88,2
"34116",179,152,9979,0.88,1
"34117",79,171,1602,0.88,1
"34118",138,189,1375,0.88,1
"34119",149,85,4459,0.88,1
"34120",150,85,4462,0.88,1
"34121",103,98,4465,0.88,1
"34122",104,98,4464,0.88,1
"34123",92,114,2056,0.88,1
"34124",93,114,2054,0.88,1
"34125",92,115,2045,0.88,1
"34126",154,121,6418,0.88,1
"34127",155,121,6410,0.88,1
"34128",60,130,3967,0.88,1
"34129",60,131,3970,0.88,1
"34130",83,137,525,0.88,1
"34131",159,138,7156,0.88,1
"34132",65,140,5308,0.88,1
"34133",65,141,5303,0.88,1
"34134",105,144,2791,0.88,1
"34135",106,144,2794,0.88,1
"34136",106,145,2790,0.88,1
"34137",150,151,466,0.88,2
"34138",116,153,3560,0.88,1
"34139",132,153,4986,0.88,1
"34140",133,153,4977,0.88,2
"34141",132,154,4985,0.88,2
"34142",132,158,4983,0.88,13
"34143",122,159,6563,0.88,1
"34144",121,160,6564,0.88,1
"34145",122,160,6568,0.88,1
"34146",62,163,4982,0.88,1
"34147",157,164,370,0.88,1
"34148",62,168,4387,0.88,1
"34149",171,179,660,0.88,1
"34150",117,87,4033,0.88,1
"34151",133,93,1018,0.88,1
"34152",134,93,1015,0.88,1
"34153",59,95,5021,0.88,1
"34154",100,95,5094,0.88,1
"34155",110,104,1696,0.88,1
"34156",111,104,1696,0.88,1
"34157",110,105,1695,0.88,2
"34158",111,105,1699,0.88,1
"34159",109,123,7648,0.88,1
"34160",118,123,10003,0.88,1
"34161",69,125,7987,0.88,1
"34162",69,126,3138,0.88,2
"34163",103,126,4983,0.88,2
"34164",103,127,4989,0.88,5
"34165",104,127,4988,0.88,1
"34166",124,127,5692,0.88,1
"34167",103,128,4985,0.88,3
"34168",123,128,5697,0.88,1
"34169",124,128,5697,0.88,1
"34170",103,129,4981,0.88,1
"34171",102,131,4970,0.88,2
"34172",87,140,2424,0.88,1
"34173",88,140,2425,0.88,1
"34174",182,140,3969,0.88,1
"34175",115,144,4983,0.88,2
"34176",147,147,517,0.88,2
"34177",155,151,3763,0.88,1
"34178",76,153,8605,0.88,1
"34179",89,157,4021,0.88,1
"34180",56,158,9874,0.88,1
"34181",98,159,4984,0.88,1
"34182",99,159,4980,0.88,1
"34183",154,160,4985,0.88,1
"34184",139,161,4982,0.88,1
"34185",154,161,4985,0.88,2
"34186",181,169,5598,0.88,1
"34187",183,170,7859,0.88,1
"34188",146,171,869,0.88,1
"34189",138,178,8127,0.88,1
"34190",139,178,8127,0.88,1
"34191",98,179,1357,0.88,2
"34192",139,179,8125,0.88,1
"34193",98,180,1360,0.88,1
"34194",137,195,4368,0.88,1
"34195",137,196,4375,0.88,1
"34196",138,196,4370,0.88,1
"34197",75,93,7586,0.88,1
"34198",76,93,7584,0.88,1
"34199",52,100,4891,0.88,3
"34200",66,124,8902,0.88,1
"34201",67,124,8906,0.88,1
"34202",160,129,5813,0.88,1
"34203",99,131,4979,0.88,2
"34204",108,132,4985,0.88,1
"34205",108,133,4985,0.88,2
"34206",181,136,2735,0.88,1
"34207",119,137,4988,0.88,1
"34208",119,138,4984,0.88,1
"34209",184,142,4734,0.88,1
"34210",185,142,4741,0.88,1
"34211",81,151,4984,0.88,1
"34212",81,152,4982,0.88,1
"34213",131,157,4985,0.88,1
"34214",132,157,4982,0.88,2
"34215",131,158,4986,0.88,5
"34216",132,158,4979,0.88,12
"34217",92,163,4987,0.88,2
"34218",93,163,4986,0.88,1
"34219",91,164,4984,0.88,5
"34220",92,164,4986,0.88,2
"34221",91,165,4982,0.88,1
"34222",92,165,4984,0.88,1
"34223",69,176,2318,0.88,1
"34224",111,68,4280,0.88,2
"34225",111,69,4285,0.88,2
"34226",112,69,4284,0.88,1
"34227",78,75,8479,0.88,1
"34228",79,75,8483,0.88,1
"34229",120,79,760,0.88,1
"34230",121,79,750,0.88,1
"34231",133,85,5087,0.88,1
"34232",133,86,5082,0.88,1
"34233",66,98,8419,0.88,1
"34234",180,116,8340,0.88,1
"34235",181,116,8339,0.88,1
"34236",181,117,8330,0.88,1
"34237",170,131,2777,0.88,1
"34238",170,132,2787,0.88,2
"34239",77,142,549,0.88,1
"34240",61,151,1681,0.88,1
"34241",61,152,1686,0.88,1
"34242",129,157,4988,0.88,2
"34243",129,158,4987,0.88,2
"34244",132,158,9240,0.88,11
"34245",132,159,9240,0.88,9
"34246",101,171,8722,0.88,1
"34247",101,172,8720,0.88,1
"34248",104,189,9689,0.88,1
"34249",104,190,9688,0.88,1
"34250",148,209,102,0.88,1
"34251",119,80,6976,0.88,1
"34252",120,82,6488,0.88,1
"34253",69,88,8253,0.88,1
"34254",113,91,8878,0.88,1
"34255",114,91,8872,0.88,1
"34256",113,92,8874,0.88,1
"34257",170,93,6608,0.88,1
"34258",153,99,477,0.88,1
"34259",148,101,4109,0.88,1
"34260",69,105,4589,0.88,1
"34261",49,113,3130,0.88,1
"34262",120,123,2620,0.88,1
"34263",120,124,2613,0.88,1
"34264",150,125,3345,0.88,2
"34265",135,133,7546,0.88,1
"34266",138,133,9445,0.88,1
"34267",135,134,7548,0.88,2
"34268",138,134,9440,0.88,1
"34269",140,137,1666,0.88,1
"34270",140,138,1671,0.88,1
"34271",92,152,4982,0.88,1
"34272",97,153,120,0.88,1
"34273",98,153,123,0.88,1
"34274",97,154,117,0.88,1
"34275",182,164,6559,0.88,1
"34276",171,166,3902,0.88,1
"34277",172,166,3904,0.88,1
"34278",142,179,1636,0.88,1
"34279",121,197,2701,0.88,1
"34280",122,197,2706,0.88,1
"34281",139,208,7045,0.88,1
"34282",103,73,3615,0.88,1
"34283",103,74,3612,0.88,1
"34284",141,97,6883,0.88,1
"34285",141,98,6887,0.88,1
"34286",126,106,12,0.88,2
"34287",76,116,9996,0.88,1
"34288",161,119,2196,0.88,2
"34289",161,120,2195,0.88,1
"34290",81,124,3702,0.88,1
"34291",155,127,9581,0.88,1
"34292",155,128,9582,0.88,2
"34293",90,129,6133,0.88,1
"34294",131,138,9571,0.88,1
"34295",131,139,9583,0.88,1
"34296",132,139,9582,0.88,1
"34297",178,139,4670,0.88,1
"34298",179,139,4668,0.88,1
"34299",129,145,4666,0.88,1
"34300",87,147,4987,0.88,1
"34301",88,147,4989,0.88,1
"34302",88,148,4982,0.88,1
"34303",109,153,9016,0.88,1
"34304",110,153,9017,0.88,1
"34305",109,154,8997,0.88,1
"34306",110,154,9006,0.88,1
"34307",89,156,6120,0.88,1
"34308",107,157,4979,0.88,1
"34309",108,157,4985,0.88,1
"34310",132,158,4984,0.88,10
"34311",150,158,4984,0.88,2
"34312",132,159,4984,0.88,8
"34313",150,159,4986,0.88,1
"34314",151,159,4979,0.88,1
"34315",151,164,4984,0.88,2
"34316",182,168,1904,0.88,1
"34317",104,71,472,0.88,1
"34318",104,72,474,0.88,1
"34319",130,72,5455,0.88,1
"34320",131,72,5452,0.88,1
"34321",95,75,7603,0.88,1
"34322",96,75,7603,0.88,1
"34323",81,76,5784,0.88,1
"34324",82,76,5791,0.88,1
"34325",130,85,5226,0.88,1
"34326",63,87,7358,0.88,1
"34327",63,88,7354,0.88,1
"34328",70,91,5338,0.88,1
"34329",71,91,5344,0.88,1
"34330",118,93,8465,0.88,1
"34331",119,93,8470,0.88,1
"34332",119,94,8467,0.88,1
"34333",165,103,4227,0.88,1
"34334",135,118,4982,0.88,1
"34335",91,125,4986,0.88,1
"34336",91,126,4982,0.88,1
"34337",178,147,3237,0.88,1
"34338",67,155,1931,0.88,1
"34339",161,169,4980,0.88,1
"34340",169,190,4936,0.88,1
"34341",94,202,3089,0.88,1
"34342",110,208,1587,0.88,1
"34343",76,86,4360,0.88,1
"34344",105,87,2355,0.88,1
"34345",106,87,2350,0.88,1
"34346",105,88,2354,0.88,1
"34347",106,88,2348,0.88,1
"34348",131,97,592,0.88,1
"34349",132,97,595,0.88,1
"34350",107,100,1017,0.88,2
"34351",75,112,6620,0.88,1
"34352",75,113,6621,0.88,1
"34353",127,116,4986,0.88,1
"34354",128,116,4988,0.88,1
"34355",174,131,5491,0.88,1
"34356",79,132,8753,0.88,2
"34357",123,143,4983,0.88,1
"34358",93,145,2367,0.88,1
"34359",75,147,1760,0.88,2
"34360",74,148,1761,0.88,1
"34361",75,148,1767,0.88,1
"34362",76,148,1760,0.88,1
"34363",62,153,9832,0.88,2
"34364",77,155,7112,0.88,1
"34365",136,162,4980,0.88,2
"34366",135,163,4988,0.88,1
"34367",136,163,4989,0.88,1
"34368",68,167,287,0.88,1
"34369",70,174,5773,0.88,1
"34370",105,185,2348,0.88,1
"34371",160,187,4743,0.88,1
"34372",160,188,4747,0.88,1
"34373",136,207,682,0.88,1
"34374",115,81,7623,0.88,1
"34375",116,81,7619,0.88,1
"34376",142,83,9187,0.88,1
"34377",159,86,7611,0.88,1
"34378",124,87,988,0.88,1
"34379",82,114,4983,0.88,1
"34380",83,114,4982,0.88,1
"34381",163,120,7247,0.88,1
"34382",164,120,7247,0.88,1
"34383",163,121,7247,0.88,1
"34384",164,121,7249,0.88,1
"34385",61,127,2419,0.88,1
"34386",170,132,6371,0.88,1
"34387",171,132,6369,0.88,1
"34388",170,133,6372,0.88,1
"34389",171,133,6369,0.88,1
"34390",62,135,6872,0.88,1
"34391",62,136,6870,0.88,1
"34392",114,143,4985,0.88,1
"34393",114,144,4987,0.88,1
"34394",115,144,4977,0.88,1
"34395",138,144,4603,0.88,2
"34396",42,150,8460,0.88,1
"34397",43,150,8461,0.88,1
"34398",142,150,9101,0.88,1
"34399",42,151,8452,0.88,1
"34400",111,157,4980,0.88,1
"34401",170,163,616,0.88,1
"34402",170,164,617,0.88,1
"34403",175,164,7717,0.88,1
"34404",162,169,7249,0.88,1
"34405",57,174,8625,0.88,1
"34406",58,174,8621,0.88,1
"34407",57,175,8625,0.88,1
"34408",58,175,8623,0.88,1
"34409",95,74,6656,0.88,1
"34410",143,80,9646,0.88,1
"34411",143,81,9646,0.88,1
"34412",113,83,7484,0.88,1
"34413",119,85,2357,0.88,1
"34414",120,85,2358,0.88,1
"34415",145,92,1907,0.88,1
"34416",125,97,9826,0.88,1
"34417",125,98,9815,0.88,1
"34418",107,99,5215,0.88,1
"34419",107,100,5214,0.88,1
"34420",173,100,3230,0.88,1
"34421",174,100,3239,0.88,1
"34422",174,101,3236,0.88,1
"34423",108,102,5826,0.88,1
"34424",109,102,5827,0.88,1
"34425",77,104,6356,0.88,1
"34426",114,110,1850,0.88,1
"34427",109,114,4986,0.88,1
"34428",108,115,4978,0.88,1
"34429",109,115,4987,0.88,1
"34430",110,115,4978,0.88,1
"34431",80,116,7565,0.88,1
"34432",81,116,7572,0.88,1
"34433",152,127,8327,0.88,1
"34434",153,127,8328,0.88,1
"34435",108,128,7706,0.88,1
"34436",109,128,7709,0.88,1
"34437",152,128,8325,0.88,1
"34438",153,128,8328,0.88,1
"34439",81,136,5157,0.88,1
"34440",148,144,8814,0.88,1
"34441",148,145,8818,0.88,1
"34442",178,149,698,0.88,1
"34443",119,158,6958,0.88,2
"34444",132,158,4984,0.88,9
"34445",133,158,4986,0.88,5
"34446",119,159,6960,0.88,1
"34447",132,159,4986,0.88,7
"34448",133,159,4987,0.88,5
"34449",133,160,4978,0.88,1
"34450",43,162,2710,0.88,1
"34451",91,164,4980,0.88,4
"34452",116,166,3695,0.88,1
"34453",67,172,5802,0.88,1
"34454",67,173,5798,0.88,1
"34455",99,67,9490,0.88,1
"34456",88,72,5803,0.88,1
"34457",89,72,5801,0.88,1
"34458",88,73,5801,0.88,1
"34459",89,73,5805,0.88,1
"34460",137,78,2678,0.88,1
"34461",137,80,2682,0.88,1
"34462",137,81,2675,0.88,1
"34463",111,88,8776,0.88,1
"34464",143,92,4957,0.88,1
"34465",143,93,4951,0.88,1
"34466",49,122,4348,0.88,1
"34467",50,122,4349,0.88,1
"34468",102,127,4988,0.88,5
"34469",103,127,4987,0.88,4
"34470",64,128,9258,0.88,1
"34471",188,132,3519,0.88,1
"34472",189,132,3518,0.88,1
"34473",69,134,8384,0.88,1
"34474",92,137,6585,0.88,1
"34475",93,137,1482,0.88,1
"34476",92,138,6582,0.88,1
"34477",133,138,8960,0.88,1
"34478",133,139,8964,0.88,1
"34479",68,143,7691,0.88,1
"34480",113,146,2946,0.88,1
"34481",66,147,6382,0.88,1
"34482",123,149,4975,0.88,1
"34483",129,155,4989,0.88,1
"34484",130,155,4980,0.88,1
"34485",88,156,7636,0.88,1
"34486",129,156,4972,0.88,2
"34487",87,157,7629,0.88,1
"34488",88,157,7631,0.88,1
"34489",130,157,4981,0.88,1
"34490",59,168,7791,0.88,1
"34491",59,169,7785,0.88,1
"34492",138,176,8008,0.88,1
"34493",93,181,2958,0.88,1
"34494",76,190,4131,0.88,1
"34495",125,191,6818,0.88,1
"34496",116,71,6908,0.88,1
"34497",126,77,9128,0.88,1
"34498",127,77,9127,0.88,1
"34499",102,78,2985,0.88,1
"34500",138,81,7121,0.88,2
"34501",139,81,7124,0.88,2
"34502",83,89,4819,0.88,1
"34503",84,89,4827,0.88,1
"34504",138,97,7652,0.88,1
"34505",138,98,7650,0.88,1
"34506",174,99,9633,0.88,1
"34507",64,100,6658,0.88,1
"34508",64,101,6661,0.88,2
"34509",65,101,6656,0.88,1
"34510",110,105,4008,0.88,1
"34511",119,105,1995,0.88,1
"34512",131,110,5571,0.88,1
"34513",141,110,3858,0.88,1
"34514",79,112,7728,0.88,1
"34515",78,115,7379,0.88,1
"34516",79,115,7382,0.88,1
"34517",78,116,7382,0.88,1
"34518",79,116,7382,0.88,1
"34519",79,119,2990,0.88,1
"34520",79,120,2991,0.88,1
"34521",177,120,6909,0.88,2
"34522",127,139,5072,0.88,1
"34523",121,140,6338,0.88,1
"34524",127,140,5069,0.88,1
"34525",42,144,1699,0.88,1
"34526",86,152,8511,0.88,1
"34527",102,153,4363,0.88,1
"34528",71,155,3459,0.88,1
"34529",178,162,5374,0.88,2
"34530",151,168,3477,0.88,1
"34531",109,175,9121,0.88,1
"34532",109,176,9120,0.88,1
"34533",150,182,9725,0.88,1
"34534",151,182,9725,0.88,1
"34535",150,183,9723,0.88,1
"34536",151,183,9714,0.88,1
"34537",126,184,7678,0.88,1
"34538",159,190,2923,0.88,1
"34539",109,77,9252,0.88,2
"34540",69,83,3657,0.88,1
"34541",70,83,3655,0.88,1
"34542",133,87,2832,0.88,1
"34543",76,90,5019,0.88,1
"34544",89,100,6302,0.88,1
"34545",90,100,6314,0.88,1
"34546",68,104,2604,0.88,1
"34547",68,105,2602,0.88,2
"34548",65,114,6927,0.88,1
"34549",136,118,10001,0.88,1
"34550",120,121,278,0.88,2
"34551",120,122,281,0.88,2
"34552",121,122,278,0.88,1
"34553",103,126,4985,0.88,1
"34554",103,127,4987,0.88,3
"34555",129,133,1117,0.88,1
"34556",80,134,2270,0.88,1
"34557",81,134,2277,0.88,1
"34558",129,134,1119,0.88,1
"34559",144,150,4986,0.88,1
"34560",145,150,4986,0.88,1
"34561",145,151,4981,0.88,1
"34562",132,154,4980,0.88,1
"34563",133,154,4984,0.88,1
"34564",132,155,4986,0.88,1
"34565",133,155,4987,0.88,1
"34566",102,158,4986,0.88,1
"34567",111,167,3328,0.88,2
"34568",112,167,3340,0.88,1
"34569",139,170,4132,0.88,1
"34570",182,173,6537,0.88,1
"34571",124,178,1656,0.88,1
"34572",151,178,4149,0.88,1
"34573",68,180,9639,0.88,1
"34574",103,217,2558,0.88,1
"34575",87,83,3701,0.88,2
"34576",116,93,4638,0.88,2
"34577",142,93,9200,0.88,1
"34578",116,94,4639,0.88,2
"34579",111,125,4983,0.88,1
"34580",134,133,5754,0.88,2
"34581",140,149,7937,0.88,1
"34582",167,155,746,0.88,1
"34583",168,155,751,0.88,1
"34584",130,156,4978,0.88,1
"34585",167,156,747,0.88,1
"34586",168,156,754,0.88,1
"34587",126,157,3658,0.88,1
"34588",123,164,7209,0.88,2
"34589",141,176,4987,0.88,1
"34590",120,68,7943,0.88,1
"34591",121,68,7941,0.88,1
"34592",111,81,1893,0.88,1
"34593",112,81,1896,0.88,1
"34594",137,83,5135,0.88,1
"34595",138,83,5135,0.88,1
"34596",162,89,171,0.88,1
"34597",163,89,172,0.88,1
"34598",162,90,174,0.88,2
"34599",163,90,174,0.88,1
"34600",114,95,5000,0.88,1
"34601",114,96,5000,0.88,1
"34602",89,116,9634,0.88,1
"34603",112,122,6289,0.88,1
"34604",87,124,6610,0.88,1
"34605",88,124,6616,0.88,1
"34606",166,140,4637,0.88,2
"34607",75,141,4849,0.88,1
"34608",128,143,8303,0.88,1
"34609",128,144,8305,0.88,1
"34610",129,144,8298,0.88,1
"34611",180,147,9427,0.88,1
"34612",109,155,4982,0.88,1
"34613",152,157,8397,0.88,1
"34614",153,157,8400,0.88,1
"34615",133,159,4988,0.88,4
"34616",134,159,4985,0.88,2
"34617",146,160,3076,0.88,1
"34618",121,171,1610,0.88,1
"34619",58,172,1172,0.88,1
"34620",121,172,1609,0.88,1
"34621",174,181,7265,0.88,1
"34622",141,186,9519,0.88,1
"34623",122,196,5937,0.88,1
"34624",111,70,1589,0.88,1
"34625",105,78,7513,0.88,2
"34626",156,97,1248,0.88,1
"34627",157,97,1247,0.88,1
"34628",156,98,1248,0.88,1
"34629",157,98,1249,0.88,1
"34630",129,99,523,0.88,2
"34631",130,103,2254,0.88,1
"34632",131,103,2254,0.88,1
"34633",131,104,2248,0.88,1
"34634",63,108,6412,0.88,1
"34635",62,109,6413,0.88,1
"34636",63,109,6415,0.88,1
"34637",53,115,512,0.88,1
"34638",151,120,4925,0.88,1
"34639",152,120,4923,0.88,1
"34640",151,121,4923,0.88,1
"34641",152,121,4924,0.88,1
"34642",70,133,5430,0.88,1
"34643",138,141,7062,0.88,1
"34644",139,141,7060,0.88,1
"34645",143,146,8819,0.88,1
"34646",143,147,8819,0.88,1
"34647",132,148,9861,0.88,1
"34648",168,148,7069,0.88,1
"34649",154,152,2752,0.88,1
"34650",117,158,6109,0.88,1
"34651",159,169,9220,0.88,1
"34652",160,169,9216,0.88,2
"34653",121,179,7985,0.88,1
"34654",66,189,8111,0.88,1
"34655",116,191,5672,0.88,1
"34656",130,199,172,0.88,1
"34657",143,204,3751,0.88,1
"34658",133,80,1563,0.88,1
"34659",102,81,8378,0.88,1
"34660",134,88,8535,0.88,1
"34661",149,89,2949,0.88,1
"34662",86,92,6301,0.88,1
"34663",124,98,852,0.88,1
"34664",52,100,2539,0.88,2
"34665",64,101,7701,0.88,1
"34666",64,102,7700,0.88,1
"34667",113,115,7281,0.88,1
"34668",135,120,7462,0.88,1
"34669",135,121,7470,0.88,2
"34670",100,124,4983,0.88,1
"34671",176,125,8382,0.88,2
